window_id,source_pcap,packet_count,pps,byte_count,avg_packet_size,std_packet_size,tcp_ratio,udp_ratio,http_ratio,syn_ratio,ack_ratio,syn_ack_ratio,unique_src_ips,unique_dst_ips,unique_src_ports,unique_dst_ports,src_ip_entropy,dst_ip_entropy,src_port_entropy,dst_port_entropy,mean_interarrival_ms,std_interarrival_ms,interarrival_cv,flow_count,flow_entropy,small_packet_ratio,large_packet_ratio,label,binary_label,normal_ratio,http_flood_ratio,syn_flood_ratio,udp_reflection_ratio,attack_ratio,dominant_attack,severity
14221,scenario_normal_edge_noise_seed3615.pcap,38,760.0,3353,88.2368,73.7551,0.947368,0.052632,0.947368,0.236842,0.815789,0.290323,10,9,10,9,2.515992,2.463361,2.515992,2.463361,1.332296,0.240392,0.180434,15,3.681881,0.684211,0.0,mixed_attack,abnormal,0.868421,0.052632,0.026316,0.052632,0.131579,mixed_attack,low
14222,scenario_normal_edge_noise_seed3615.pcap,39,780.0,3001,76.9487,69.8103,0.948718,0.051282,0.948718,0.25641,0.820513,0.3125,8,8,9,9,2.34775,2.302831,2.489027,2.395386,1.305423,0.274805,0.21051,14,3.593095,0.769231,0.0,normal,normal,0.948718,0.0,0.0,0.051282,0.051282,none,none
14223,scenario_normal_edge_noise_seed3615.pcap,38,760.0,3412,89.7895,79.5415,0.894737,0.105263,0.894737,0.236842,0.763158,0.310345,10,9,10,9,2.626621,2.430595,2.701746,2.463361,1.329706,0.246161,0.185124,15,3.681881,0.710526,0.0,udp_reflection,abnormal,0.868421,0.0,0.026316,0.105263,0.131579,udp_reflection,low
14224,scenario_normal_edge_noise_seed3615.pcap,33,660.0,2804,84.9697,76.8085,0.969697,0.030303,0.969697,0.242424,0.848485,0.285714,5,6,7,8,1.771176,1.872967,2.150853,2.397175,1.525193,0.375878,0.246446,12,3.385155,0.727273,0.0,normal,normal,0.939394,0.030303,0.0,0.030303,0.060606,none,none
14225,scenario_normal_edge_noise_seed3615.pcap,39,780.0,3200,82.0513,73.1104,0.923077,0.076923,0.923077,0.282051,0.74359,0.37931,12,8,13,8,2.785152,2.239169,2.926428,2.280442,1.280314,0.269517,0.210509,17,3.830149,0.74359,0.0,mixed_attack,abnormal,0.820513,0.025641,0.076923,0.076923,0.179487,mixed_attack,low
14226,scenario_normal_edge_noise_seed3615.pcap,39,780.0,3472,89.0256,78.1443,0.974359,0.025641,0.974359,0.205128,0.871795,0.235294,7,8,7,8,2.197234,2.418388,2.197234,2.418388,1.303579,0.288448,0.221274,12,3.471174,0.692308,0.0,normal,normal,0.948718,0.025641,0.0,0.025641,0.051282,none,none
14227,scenario_normal_edge_noise_seed3615.pcap,37,740.0,2726,73.6757,67.6657,1.0,0.0,1.0,0.351351,0.783784,0.448276,9,6,9,6,2.466565,2.008411,2.466565,2.008411,1.349502,0.289579,0.214582,13,3.479724,0.783784,0.0,normal,normal,0.918919,0.0,0.081081,0.0,0.081081,none,none
14228,scenario_normal_edge_noise_seed3615.pcap,37,740.0,3147,85.0541,72.8898,1.0,0.0,1.0,0.243243,0.864865,0.28125,9,7,9,7,2.500217,2.096117,2.500217,2.096117,1.387556,0.300221,0.216366,14,3.601081,0.702703,0.0,http_flood,abnormal,0.891892,0.081081,0.027027,0.0,0.108108,http_flood,low
14229,scenario_normal_edge_noise_seed3615.pcap,37,740.0,4095,110.6757,132.6835,0.945946,0.054054,0.945946,0.216216,0.810811,0.266667,10,8,11,9,2.412511,2.187466,2.628727,2.403682,1.368642,0.266775,0.194919,16,3.729592,0.648649,0.027027,mixed_attack,abnormal,0.810811,0.108108,0.027027,0.054054,0.189189,mixed_attack,low
14230,scenario_normal_edge_noise_seed3615.pcap,36,720.0,2836,78.7778,72.2388,1.0,0.0,1.0,0.277778,0.861111,0.322581,7,6,7,6,2.308907,2.039074,2.308907,2.039074,1.40374,0.343077,0.244402,11,3.350209,0.75,0.0,normal,normal,0.972222,0.0,0.027778,0.0,0.027778,none,none
14231,scenario_normal_edge_noise_seed3615.pcap,36,720.0,2937,81.5833,80.0886,0.944444,0.055556,0.944444,0.333333,0.722222,0.461538,10,6,12,8,2.516876,1.973851,2.725481,2.286216,1.403434,0.312987,0.223015,16,3.704511,0.777778,0.0,syn_flood,abnormal,0.833333,0.0,0.111111,0.055556,0.166667,syn_flood,low
14232,scenario_normal_edge_noise_seed3615.pcap,35,700.0,2861,81.7429,75.9411,1.0,0.0,1.0,0.257143,0.857143,0.3,7,7,7,7,2.265233,2.163182,2.265233,2.163182,1.417826,0.300675,0.212068,12,3.429004,0.742857,0.0,normal,normal,0.942857,0.028571,0.028571,0.0,0.057143,none,none
14233,scenario_normal_edge_noise_seed3615.pcap,34,680.0,2801,82.3824,68.3882,0.970588,0.029412,0.970588,0.235294,0.823529,0.285714,9,7,9,7,2.440404,2.197999,2.440404,2.197999,1.480363,0.390383,0.263708,13,3.477025,0.705882,0.0,mixed_attack,abnormal,0.882353,0.058824,0.029412,0.029412,0.117647,mixed_attack,low
14234,scenario_normal_edge_noise_seed3615.pcap,38,760.0,3045,80.1316,62.891,0.973684,0.026316,0.973684,0.236842,0.868421,0.272727,7,7,8,8,2.209374,2.071332,2.390864,2.281858,1.332354,0.285357,0.214175,13,3.523986,0.684211,0.0,normal,normal,0.921053,0.052632,0.0,0.026316,0.078947,none,none
14235,scenario_normal_edge_noise_seed3615.pcap,36,720.0,2713,75.3611,56.4802,0.972222,0.027778,0.972222,0.222222,0.861111,0.258065,6,5,8,7,1.963726,1.895113,2.286216,2.308907,1.414374,0.292889,0.207081,12,3.440351,0.722222,0.0,normal,normal,0.944444,0.027778,0.0,0.027778,0.055556,none,none
14236,scenario_normal_edge_noise_seed3615.pcap,34,680.0,2386,70.1765,54.8728,1.0,0.0,1.0,0.294118,0.823529,0.357143,8,7,8,7,2.359378,2.11515,2.359378,2.11515,1.473904,0.327012,0.221868,13,3.477025,0.764706,0.0,normal,normal,0.911765,0.029412,0.058824,0.0,0.088235,none,none
14237,scenario_normal_edge_noise_seed3615.pcap,37,740.0,2918,78.8649,66.5762,0.972973,0.027027,0.972973,0.243243,0.837838,0.290323,8,7,8,7,2.315976,2.261922,2.315976,2.261922,1.359443,0.343511,0.252685,12,3.42567,0.72973,0.0,normal,normal,0.972973,0.0,0.0,0.027027,0.027027,none,none
14238,scenario_normal_edge_noise_seed3615.pcap,36,720.0,2644,73.4444,57.4947,0.972222,0.027778,0.972222,0.277778,0.833333,0.333333,9,7,9,7,2.440987,2.196074,2.440987,2.196074,1.421656,0.290579,0.204395,13,3.482289,0.75,0.0,normal,normal,0.916667,0.027778,0.027778,0.027778,0.083333,none,none
14239,scenario_normal_edge_noise_seed3615.pcap,35,700.0,2575,73.5714,58.4071,1.0,0.0,1.0,0.285714,0.828571,0.344828,8,7,8,7,2.322376,2.163182,2.322376,2.163182,1.447355,0.288377,0.199244,13,3.486147,0.742857,0.0,normal,normal,0.914286,0.028571,0.057143,0.0,0.085714,none,none
14240,scenario_normal_edge_noise_seed3615.pcap,33,660.0,3110,94.2424,97.0545,0.969697,0.030303,0.969697,0.242424,0.818182,0.296296,8,5,9,6,2.348805,1.787878,2.557792,1.996866,1.520842,0.455877,0.299753,12,3.40001,0.69697,0.0,mixed_attack,abnormal,0.878788,0.030303,0.060606,0.030303,0.121212,mixed_attack,low
14241,scenario_normal_edge_noise_seed3615.pcap,34,680.0,2599,76.4412,60.8263,0.970588,0.029412,0.970588,0.264706,0.823529,0.321429,7,8,7,8,2.197999,2.359378,2.197999,2.359378,1.503207,0.278417,0.185215,12,3.395999,0.735294,0.0,normal,normal,0.911765,0.029412,0.029412,0.029412,0.088235,none,none
14242,scenario_normal_edge_noise_seed3615.pcap,36,720.0,2410,66.9444,55.852,1.0,0.0,1.0,0.361111,0.75,0.481481,11,6,11,6,2.743307,1.885518,2.743307,1.885518,1.39526,0.24349,0.174513,15,3.648956,0.805556,0.0,syn_flood,abnormal,0.861111,0.0,0.138889,0.0,0.138889,syn_flood,low
14243,scenario_normal_edge_noise_seed3615.pcap,35,700.0,2979,85.1143,74.0466,0.971429,0.028571,0.971429,0.228571,0.857143,0.266667,6,6,7,7,2.126526,2.126526,2.229658,2.265233,1.455644,0.29684,0.203924,11,3.336286,0.714286,0.0,normal,normal,0.971429,0.0,0.0,0.028571,0.028571,none,none
14244,scenario_normal_edge_noise_seed3615.pcap,32,640.0,2704,84.5,96.7125,1.0,0.0,1.0,0.28125,0.84375,0.333333,7,5,7,6,2.270055,1.903234,2.270055,2.016035,1.589198,0.242859,0.152819,11,3.28891,0.75,0.03125,normal,normal,0.9375,0.03125,0.03125,0.0,0.0625,none,none
14245,scenario_normal_edge_noise_seed3615.pcap,35,700.0,2981,85.1714,73.5105,0.942857,0.057143,0.942857,0.257143,0.8,0.321429,9,9,9,9,2.479143,2.401087,2.479143,2.401087,1.457116,0.325753,0.22356,14,3.564858,0.714286,0.0,mixed_attack,abnormal,0.885714,0.028571,0.028571,0.057143,0.114286,mixed_attack,low
14246,scenario_normal_edge_noise_seed3615.pcap,33,660.0,2609,79.0606,66.5532,1.0,0.0,1.0,0.242424,0.878788,0.275862,7,6,7,6,2.23364,2.067371,2.23364,2.067371,1.549467,0.374505,0.241699,11,3.301674,0.727273,0.0,normal,normal,0.969697,0.030303,0.0,0.0,0.030303,none,none
14247,scenario_normal_edge_noise_seed3615.pcap,35,700.0,2708,77.3714,66.3291,1.0,0.0,1.0,0.285714,0.828571,0.344828,8,6,9,7,2.172515,1.934611,2.401087,2.163182,1.452327,0.256751,0.176786,14,3.564858,0.742857,0.0,mixed_attack,abnormal,0.885714,0.057143,0.057143,0.0,0.114286,mixed_attack,low
14248,scenario_normal_edge_noise_seed3615.pcap,33,660.0,3267,99,114.389,0.969697,0.030303,0.969697,0.212121,0.848485,0.25,7,6,8,7,2.074697,1.991216,2.317121,2.23364,1.558125,0.301418,0.193449,12,3.385155,0.69697,0.030303,normal,normal,0.909091,0.060606,0.0,0.030303,0.090909,none,none
14249,scenario_normal_edge_noise_seed3615.pcap,35,700.0,2772,79.2,69.517,1.0,0.0,1.0,0.257143,0.885714,0.290323,6,6,6,6,2.186522,2.070464,2.186522,2.070464,1.445237,0.333889,0.231027,10,3.257575,0.742857,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
14250,scenario_normal_edge_noise_seed3615.pcap,33,660.0,2464,74.6667,69.2311,1.0,0.0,1.0,0.30303,0.818182,0.37037,8,6,8,6,2.317121,2.067371,2.317121,2.067371,1.525596,0.27351,0.179281,12,3.385155,0.787879,0.0,normal,normal,0.939394,0.0,0.060606,0.0,0.060606,none,none
14251,scenario_normal_edge_noise_seed3615.pcap,31,620.0,2645,85.3226,74.2856,1.0,0.0,1.0,0.225806,0.870968,0.259259,5,5,6,6,1.792906,1.878124,2.050971,2.136188,1.652535,0.418459,0.253223,10,3.18791,0.709677,0.0,normal,normal,0.935484,0.032258,0.032258,0.0,0.064516,none,none
14252,scenario_normal_edge_noise_seed3615.pcap,34,680.0,2938,86.4118,80.5887,0.970588,0.029412,0.970588,0.264706,0.823529,0.321429,5,5,7,6,1.922473,1.867261,2.263933,2.102555,1.514883,0.253894,0.1676,10,3.20511,0.735294,0.0,normal,normal,0.970588,0.0,0.0,0.029412,0.029412,none,none
14253,scenario_normal_edge_noise_seed3615.pcap,31,620.0,2731,88.0968,73.484,1.0,0.0,1.0,0.225806,0.903226,0.25,7,6,7,6,2.240869,2.050971,2.240869,2.050971,1.643999,0.37935,0.230748,11,3.292591,0.677419,0.0,normal,normal,0.903226,0.096774,0.0,0.0,0.096774,none,none
14254,scenario_normal_edge_noise_seed3615.pcap,32,640.0,2534,79.1875,75.2215,0.96875,0.03125,0.96875,0.28125,0.8125,0.346154,8,7,8,7,2.356145,2.1875,2.356145,2.1875,1.610064,0.328027,0.203735,12,3.375,0.78125,0.0,normal,normal,0.9375,0.0,0.03125,0.03125,0.0625,none,none
14255,scenario_normal_edge_noise_seed3615.pcap,31,620.0,2675,86.2903,77.5159,1.0,0.0,1.0,0.225806,0.870968,0.259259,6,6,6,6,2.050971,2.136188,2.050971,2.136188,1.65987,0.351668,0.211865,10,3.18791,0.709677,0.0,normal,normal,0.935484,0.032258,0.032258,0.0,0.064516,none,none
14256,scenario_normal_edge_noise_seed3615.pcap,30,600.0,2908,96.9333,108.5286,0.966667,0.033333,0.966667,0.3,0.8,0.375,7,5,8,6,2.170033,1.706891,2.4367,1.973557,1.718965,0.370642,0.215619,11,3.240224,0.733333,0.0,mixed_attack,abnormal,0.9,0.033333,0.033333,0.033333,0.1,mixed_attack,low
14257,scenario_normal_edge_noise_seed3615.pcap,33,660.0,2730,82.7273,78.1573,0.969697,0.030303,0.969697,0.272727,0.787879,0.346154,9,6,9,6,2.480656,2.067371,2.480656,2.067371,1.533441,0.307287,0.20039,12,3.385155,0.757576,0.0,normal,normal,0.909091,0.0,0.060606,0.030303,0.090909,none,none
14258,scenario_normal_edge_noise_seed3615.pcap,31,620.0,2466,79.5484,65.3605,0.967742,0.032258,0.967742,0.258065,0.83871,0.307692,6,6,7,7,2.018399,1.966991,2.240869,2.225056,1.619967,0.307807,0.190008,11,3.292591,0.709677,0.0,normal,normal,0.903226,0.032258,0.032258,0.032258,0.096774,none,none
14259,scenario_normal_edge_noise_seed3615.pcap,31,620.0,2353,75.9032,56.5476,1.0,0.0,1.0,0.258065,0.870968,0.296296,7,7,7,7,2.115487,2.225056,2.115487,2.225056,1.653202,0.345728,0.209126,12,3.341293,0.709677,0.0,normal,normal,0.935484,0.064516,0.0,0.0,0.064516,none,none
14260,scenario_normal_edge_noise_seed3615.pcap,30,600.0,2327,77.5667,57.8675,1.0,0.0,1.0,0.233333,0.866667,0.269231,7,5,7,5,2.279799,1.923231,2.279799,1.923231,1.680728,0.477771,0.284264,10,3.206239,0.7,0.0,normal,normal,0.933333,0.033333,0.033333,0.0,0.066667,none,none
14261,scenario_normal_edge_noise_seed3615.pcap,31,620.0,2123,68.4839,51.926,0.967742,0.032258,0.967742,0.258065,0.83871,0.307692,7,8,7,8,2.225056,2.289572,2.225056,2.289572,1.649737,0.385038,0.233394,12,3.341293,0.774194,0.0,normal,normal,0.935484,0.032258,0.0,0.032258,0.064516,none,none
14262,scenario_normal_edge_noise_seed3615.pcap,31,620.0,2528,81.5484,68.1232,0.967742,0.032258,0.967742,0.225806,0.83871,0.269231,7,6,7,6,2.225056,2.136188,2.225056,2.136188,1.625633,0.369796,0.227478,10,3.18791,0.709677,0.0,normal,normal,0.967742,0.0,0.0,0.032258,0.032258,none,none
14263,scenario_normal_edge_noise_seed3615.pcap,30,600.0,2264,75.4667,58.0188,0.966667,0.033333,0.966667,0.266667,0.833333,0.32,7,6,8,7,2.104962,1.886779,2.371629,2.153445,1.719968,0.290167,0.168705,12,3.348394,0.733333,0.0,mixed_attack,abnormal,0.866667,0.066667,0.033333,0.033333,0.133333,mixed_attack,low
14264,scenario_normal_edge_noise_seed3615.pcap,30,600.0,3336,111.2,171.6373,1.0,0.0,1.0,0.233333,0.866667,0.269231,7,6,7,6,2.194949,2.103119,2.194949,2.103119,1.653038,0.398432,0.24103,11,3.298069,0.666667,0.033333,http_flood,abnormal,0.9,0.066667,0.033333,0.0,0.1,http_flood,low
14265,scenario_normal_edge_noise_seed3615.pcap,29,580.0,2211,76.2414,67.8114,0.965517,0.034483,0.965517,0.275862,0.827586,0.333333,7,7,7,7,2.192361,2.192361,2.192361,2.192361,1.758397,0.337333,0.191841,11,3.202809,0.758621,0.0,normal,normal,0.965517,0.0,0.0,0.034483,0.034483,none,none
14266,scenario_normal_edge_noise_seed3615.pcap,30,600.0,2297,76.5667,61.7088,1.0,0.0,1.0,0.233333,0.866667,0.269231,6,5,6,5,2.171629,1.923231,2.171629,1.923231,1.713309,0.380211,0.221916,9,3.098069,0.733333,0.0,normal,normal,0.966667,0.0,0.033333,0.0,0.033333,none,none
14267,scenario_normal_edge_noise_seed3615.pcap,26,520.0,2175,83.6538,61.4047,1.0,0.0,1.0,0.230769,0.884615,0.26087,6,7,6,7,2.051955,2.157912,2.051955,2.157912,1.937113,0.405533,0.209349,11,3.209867,0.653846,0.0,http_flood,abnormal,0.846154,0.153846,0.0,0.0,0.153846,http_flood,low
14268,scenario_normal_edge_noise_seed3615.pcap,29,580.0,2265,78.1034,63.4401,1.0,0.0,1.0,0.241379,0.862069,0.28,7,5,7,5,2.192361,1.940624,2.192361,1.940624,1.76543,0.37697,0.213529,10,3.133843,0.724138,0.0,normal,normal,0.931034,0.034483,0.034483,0.0,0.068966,none,none
14269,scenario_normal_edge_noise_seed3615.pcap,29,580.0,2099,72.3793,59.3629,1.0,0.0,1.0,0.344828,0.793103,0.434783,7,6,7,6,2.192361,2.009589,2.192361,2.009589,1.769892,0.431653,0.243886,11,3.202809,0.758621,0.0,syn_flood,abnormal,0.896552,0.034483,0.068966,0.0,0.103448,syn_flood,low
14270,scenario_normal_edge_noise_seed3615.pcap,29,580.0,2471,85.2069,68.9219,1.0,0.0,1.0,0.206897,0.896552,0.230769,6,5,6,5,2.1403,1.957528,2.1403,1.957528,1.751891,0.363408,0.207438,9,3.098686,0.689655,0.0,normal,normal,0.965517,0.034483,0.0,0.0,0.034483,none,none
14271,scenario_normal_edge_noise_seed3615.pcap,30,600.0,2776,92.5333,98.2201,0.966667,0.033333,0.966667,0.2,0.866667,0.230769,7,8,7,8,2.153445,2.330125,2.153445,2.330125,1.700936,0.343734,0.202085,12,3.306891,0.7,0.0,http_flood,abnormal,0.866667,0.1,0.0,0.033333,0.133333,http_flood,low
14272,scenario_normal_edge_noise_seed3615.pcap,27,540.0,2191,81.1481,73.7602,0.962963,0.037037,0.962963,0.333333,0.740741,0.45,8,5,8,5,2.456601,1.815693,2.456601,1.815693,1.87154,0.309131,0.165175,10,3.097299,0.740741,0.0,syn_flood,abnormal,0.851852,0.0,0.111111,0.037037,0.148148,syn_flood,low
14273,scenario_normal_edge_noise_seed3615.pcap,27,540.0,1980,73.3333,64.3693,1.0,0.0,1.0,0.296296,0.851852,0.347826,4,5,5,6,1.595518,1.788009,1.891815,2.084305,1.859115,0.388518,0.20898,9,2.97711,0.777778,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
14274,scenario_normal_edge_noise_seed3615.pcap,29,580.0,2347,80.931,66.8188,0.965517,0.034483,0.965517,0.206897,0.862069,0.24,7,6,7,6,2.319516,2.052524,2.319516,2.052524,1.774464,0.318388,0.179428,10,3.193682,0.724138,0.0,normal,normal,0.931034,0.034483,0.0,0.034483,0.068966,none,none
14275,scenario_normal_edge_noise_seed3615.pcap,27,540.0,2223,82.3333,73.09,1.0,0.0,1.0,0.222222,0.888889,0.25,5,5,5,5,1.891815,2.010231,1.891815,2.010231,1.858647,0.39053,0.210115,8,2.903036,0.740741,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
14276,scenario_normal_edge_noise_seed3615.pcap,26,520.0,1949,74.9615,66.8848,1.0,0.0,1.0,0.307692,0.807692,0.380952,6,4,6,4,2.122765,1.727249,2.122765,1.727249,1.928482,0.416551,0.215999,8,2.854286,0.769231,0.0,normal,normal,0.961538,0.0,0.038462,0.0,0.038462,none,none
14277,scenario_normal_edge_noise_seed3615.pcap,26,520.0,1976,76,68.4083,1.0,0.0,1.0,0.307692,0.807692,0.380952,7,4,7,4,2.247577,1.727249,2.247577,1.727249,1.958437,0.406219,0.20742,9,2.979098,0.769231,0.0,normal,normal,0.923077,0.0,0.076923,0.0,0.076923,none,none
14278,scenario_normal_edge_noise_seed3615.pcap,27,540.0,2150,79.6296,70.0709,1.0,0.0,1.0,0.259259,0.888889,0.291667,5,6,5,6,1.93793,2.084305,1.93793,2.084305,1.908385,0.427105,0.223804,9,3.023225,0.740741,0.0,normal,normal,0.962963,0.037037,0.0,0.0,0.037037,none,none
14279,scenario_normal_edge_noise_seed3615.pcap,27,540.0,2312,85.6296,75.0803,1.0,0.0,1.0,0.222222,0.888889,0.25,5,5,5,5,1.93793,2.028388,1.93793,2.028388,1.91219,0.514802,0.269221,8,2.967307,0.703704,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
14280,scenario_normal_edge_noise_seed3615.pcap,25,500.0,1948,77.92,71.463,1.0,0.0,1.0,0.24,0.88,0.272727,4,4,5,5,1.818689,1.745046,1.963074,1.889432,2.05042,0.450968,0.219939,8,2.853661,0.76,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
14281,scenario_normal_edge_noise_seed3615.pcap,25,500.0,2232,89.28,83.1921,0.96,0.04,0.96,0.24,0.84,0.285714,5,6,5,6,1.963074,2.092879,1.963074,2.092879,1.975665,0.372251,0.188418,8,2.853661,0.72,0.0,normal,normal,0.96,0.0,0.0,0.04,0.04,none,none
14282,scenario_normal_edge_noise_seed3615.pcap,24,480.0,1841,76.7083,66.3265,0.958333,0.041667,0.958333,0.25,0.833333,0.3,5,5,6,6,1.801269,1.709148,2.134603,2.042481,2.02491,0.398735,0.196915,9,2.970176,0.75,0.0,normal,normal,0.916667,0.041667,0.0,0.041667,0.083333,none,none
14283,scenario_normal_edge_noise_seed3615.pcap,28,560.0,3099,110.6786,141.7848,1.0,0.0,1.0,0.214286,0.892857,0.24,6,6,6,6,2.046535,2.091003,2.046535,2.091003,1.827037,0.335596,0.183683,10,3.137538,0.678571,0.035714,normal,normal,0.928571,0.071429,0.0,0.0,0.071429,none,none
14284,scenario_normal_edge_noise_seed3615.pcap,27,540.0,2089,77.3704,73.6232,1.0,0.0,1.0,0.296296,0.814815,0.363636,6,5,6,5,2.084305,1.891815,2.084305,1.891815,1.890999,0.425497,0.225012,9,2.97711,0.777778,0.0,normal,normal,0.962963,0.0,0.037037,0.0,0.037037,none,none
14285,scenario_normal_edge_noise_seed3615.pcap,26,520.0,2078,79.9231,76.3373,1.0,0.0,1.0,0.269231,0.884615,0.304348,4,4,5,5,1.763117,1.788311,1.975032,1.927143,1.970482,0.400662,0.203332,8,2.902175,0.769231,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
14286,scenario_normal_edge_noise_seed3615.pcap,25,500.0,2381,95.24,86.7204,0.96,0.04,0.96,0.24,0.8,0.3,7,6,7,6,2.203074,2.092879,2.203074,2.092879,2.009292,0.376166,0.187213,10,3.093661,0.68,0.0,mixed_attack,abnormal,0.88,0.04,0.04,0.04,0.12,mixed_attack,low
14287,scenario_normal_edge_noise_seed3615.pcap,25,500.0,1840,73.6,62.7873,1.0,0.0,1.0,0.28,0.84,0.333333,6,4,6,4,2.092879,1.759628,2.092879,1.759628,2.050956,0.498897,0.243251,8,2.853661,0.76,0.0,normal,normal,0.96,0.0,0.04,0.0,0.04,none,none
14288,scenario_normal_edge_noise_seed3615.pcap,27,540.0,2066,76.5185,55.1156,0.962963,0.037037,0.962963,0.222222,0.851852,0.26087,7,6,7,6,2.204495,2.084305,2.204495,2.084305,1.899921,0.288592,0.151897,10,3.097299,0.703704,0.0,http_flood,abnormal,0.888889,0.074074,0.0,0.037037,0.111111,http_flood,low
14289,scenario_normal_edge_noise_seed3615.pcap,25,500.0,1878,75.12,57.0153,1.0,0.0,1.0,0.24,0.88,0.272727,6,4,6,4,2.092879,1.759628,2.092879,1.759628,2.019495,0.450447,0.223049,8,2.853661,0.72,0.0,normal,normal,0.96,0.04,0.0,0.0,0.04,none,none
14290,scenario_normal_edge_noise_seed3615.pcap,26,520.0,1789,68.8077,53.0986,1.0,0.0,1.0,0.307692,0.846154,0.363636,6,5,6,5,2.051955,1.927143,2.051955,1.927143,1.918325,0.397648,0.207289,9,2.979098,0.769231,0.0,normal,normal,0.961538,0.0,0.038462,0.0,0.038462,none,none
14291,scenario_normal_edge_noise_seed3615.pcap,24,480.0,1750,72.9167,57.205,1.0,0.0,1.0,0.25,0.875,0.285714,5,5,5,5,1.927694,1.927694,1.927694,1.927694,2.126528,0.705853,0.331927,8,2.855389,0.75,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
14292,scenario_normal_edge_noise_seed3615.pcap,25,500.0,2219,88.76,69.9882,0.96,0.04,0.96,0.16,0.88,0.181818,6,6,6,6,2.092879,2.092879,2.092879,2.092879,2.046416,0.384225,0.187755,9,2.983465,0.64,0.0,http_flood,abnormal,0.88,0.08,0.0,0.04,0.12,http_flood,low
14293,scenario_normal_edge_noise_seed3615.pcap,25,500.0,2048,81.92,61.7316,1.0,0.0,1.0,0.28,0.84,0.333333,5,4,6,5,1.817015,1.613568,2.092879,1.889432,2.025952,0.360308,0.177846,9,2.983465,0.68,0.0,http_flood,abnormal,0.88,0.08,0.04,0.0,0.12,http_flood,low
14294,scenario_normal_edge_noise_seed3615.pcap,26,520.0,1984,76.3077,66.29,0.884615,0.115385,0.884615,0.230769,0.769231,0.3,8,8,8,7,2.438569,2.353534,2.438569,2.276611,1.988716,0.453105,0.227838,11,3.209867,0.769231,0.0,udp_reflection,abnormal,0.884615,0.0,0.0,0.115385,0.115385,udp_reflection,low
14295,scenario_normal_edge_noise_seed3615.pcap,25,500.0,2070,82.8,71.7596,0.96,0.04,0.96,0.24,0.84,0.285714,6,6,6,6,2.092879,2.123074,2.092879,2.123074,2.040297,0.488233,0.239295,9,3.013661,0.72,0.0,normal,normal,0.96,0.0,0.0,0.04,0.04,none,none
14296,scenario_normal_edge_noise_seed3615.pcap,24,480.0,1788,74.5,60.3973,1.0,0.0,1.0,0.291667,0.833333,0.35,6,5,6,5,2.134603,1.830558,2.134603,1.830558,2.126352,0.464352,0.21838,9,2.970176,0.75,0.0,normal,normal,0.958333,0.0,0.041667,0.0,0.041667,none,none
14297,scenario_normal_edge_noise_seed3615.pcap,27,540.0,2091,77.4444,59.7094,1.0,0.0,1.0,0.296296,0.777778,0.380952,8,5,9,6,2.246911,1.756574,2.380602,2.012004,1.92158,0.380677,0.198106,13,3.393595,0.703704,0.0,mixed_attack,abnormal,0.777778,0.111111,0.111111,0.0,0.222222,mixed_attack,low
14298,scenario_normal_edge_noise_seed3615.pcap,26,520.0,1906,73.3077,60.0146,0.961538,0.038462,0.961538,0.307692,0.769231,0.4,8,5,8,5,2.438569,1.852061,2.438569,1.852061,1.932878,0.271746,0.140591,10,3.10391,0.769231,0.0,syn_flood,abnormal,0.846154,0.0,0.115385,0.038462,0.153846,syn_flood,low
