packet_index,label,src_ip,dst_ip,protocol
4968,syn_flood,10.170.204.30,10.0.0.50,TCP
4969,syn_flood,10.27.215.65,10.0.0.50,TCP
4970,syn_flood,192.168.4.66,10.0.0.50,TCP
4971,syn_flood,172.18.76.7,10.0.0.50,TCP
4972,syn_flood,10.73.47.149,10.0.0.50,TCP
4973,syn_flood,172.26.210.114,10.0.0.50,TCP
4974,syn_flood,10.77.1.184,10.0.0.50,TCP
4975,syn_flood,10.148.109.41,10.0.0.50,TCP
4976,syn_flood,192.168.229.51,10.0.0.50,TCP
4977,syn_flood,192.168.24.219,10.0.0.50,TCP
4978,syn_flood,192.168.16.101,10.0.0.50,TCP
4979,syn_flood,172.23.221.107,10.0.0.50,TCP
4980,syn_flood,172.24.8.140,10.0.0.50,TCP
4981,syn_flood,172.28.138.150,10.0.0.50,TCP
4982,syn_flood,192.168.7.46,10.0.0.50,TCP
4983,syn_flood,192.168.109.219,10.0.0.50,TCP
4984,syn_flood,10.129.36.71,10.0.0.50,TCP
4985,syn_flood,172.20.89.156,10.0.0.50,TCP
4986,syn_flood,10.49.222.48,10.0.0.50,TCP
4987,syn_flood,192.168.255.46,10.0.0.50,TCP
4988,syn_flood,172.17.106.248,10.0.0.50,TCP
4989,syn_flood,192.168.26.158,10.0.0.50,TCP
4990,normal,10.0.0.4,10.0.0.50,TCP
4991,http_flood,10.0.0.1,10.0.0.50,TCP
4992,http_flood,10.0.0.1,10.0.0.50,TCP
4993,http_flood,10.0.0.1,10.0.0.50,TCP
4994,http_flood,10.0.0.1,10.0.0.50,TCP
4995,http_flood,10.0.0.1,10.0.0.50,TCP
4996,http_flood,10.0.0.1,10.0.0.50,TCP
4997,http_flood,10.0.0.1,10.0.0.50,TCP
4998,http_flood,10.0.0.1,10.0.0.50,TCP
4999,http_flood,10.0.0.1,10.0.0.50,TCP
5000,http_flood,10.0.0.1,10.0.0.50,TCP
5001,http_flood,10.0.0.1,10.0.0.50,TCP
5002,http_flood,10.0.0.1,10.0.0.50,TCP
5003,syn_flood,172.27.79.215,10.0.0.50,TCP
5004,http_flood,10.0.0.50,10.0.0.3,TCP
5005,http_flood,10.0.0.50,10.0.0.3,TCP
5006,http_flood,10.0.0.50,10.0.0.3,TCP
5007,http_flood,10.0.0.50,10.0.0.3,TCP
5008,http_flood,10.0.0.50,10.0.0.3,TCP
5009,http_flood,10.0.0.50,10.0.0.3,TCP
5010,http_flood,10.0.0.50,10.0.0.3,TCP
5011,http_flood,10.0.0.3,10.0.0.50,TCP
5012,http_flood,10.0.0.3,10.0.0.50,TCP
5013,http_flood,10.0.0.3,10.0.0.50,TCP
5014,http_flood,10.0.0.3,10.0.0.50,TCP
5015,http_flood,10.0.0.3,10.0.0.50,TCP
5016,http_flood,10.0.0.3,10.0.0.50,TCP
5017,http_flood,10.0.0.3,10.0.0.50,TCP
5018,http_flood,10.0.0.3,10.0.0.50,TCP
5019,http_flood,10.0.0.3,10.0.0.50,TCP
5020,http_flood,10.0.0.3,10.0.0.50,TCP
5021,http_flood,10.0.0.3,10.0.0.50,TCP
5022,http_flood,10.0.0.3,10.0.0.50,TCP
5023,http_flood,10.0.0.3,10.0.0.50,TCP
5024,http_flood,10.0.0.3,10.0.0.50,TCP
5025,http_flood,10.0.0.3,10.0.0.50,TCP
5026,http_flood,10.0.0.3,10.0.0.50,TCP
5027,http_flood,10.0.0.3,10.0.0.50,TCP
5028,http_flood,10.0.0.3,10.0.0.50,TCP
5029,http_flood,10.0.0.3,10.0.0.50,TCP
5030,syn_flood,172.31.208.190,10.0.0.50,TCP
5031,syn_flood,10.187.2.84,10.0.0.50,TCP
5032,syn_flood,192.168.117.206,10.0.0.50,TCP
5033,syn_flood,192.168.164.191,10.0.0.50,TCP
5034,syn_flood,172.27.30.235,10.0.0.50,TCP
5035,syn_flood,10.227.197.182,10.0.0.50,TCP
5036,syn_flood,192.168.130.23,10.0.0.50,TCP
5037,syn_flood,10.13.213.14,10.0.0.50,TCP
5038,syn_flood,10.105.134.183,10.0.0.50,TCP
5039,syn_flood,192.168.243.40,10.0.0.50,TCP
5040,syn_flood,172.24.100.17,10.0.0.50,TCP
5041,syn_flood,10.173.96.242,10.0.0.50,TCP
5042,syn_flood,192.168.172.238,10.0.0.50,TCP
5043,syn_flood,192.168.141.111,10.0.0.50,TCP
5044,syn_flood,192.168.206.161,10.0.0.50,TCP
5045,syn_flood,172.22.245.75,10.0.0.50,TCP
5046,syn_flood,10.225.114.83,10.0.0.50,TCP
5047,syn_flood,172.27.43.217,10.0.0.50,TCP
5048,syn_flood,172.25.214.73,10.0.0.50,TCP
5049,syn_flood,172.21.144.186,10.0.0.50,TCP
5050,syn_flood,192.168.46.228,10.0.0.50,TCP
5051,syn_flood,10.128.9.242,10.0.0.50,TCP
5052,syn_flood,172.22.73.184,10.0.0.50,TCP
5053,syn_flood,172.16.198.198,10.0.0.50,TCP
5054,syn_flood,10.184.130.154,10.0.0.50,TCP
5055,syn_flood,10.213.193.105,10.0.0.50,TCP
5056,syn_flood,10.151.151.76,10.0.0.50,TCP
5057,syn_flood,192.168.130.186,10.0.0.50,TCP
5058,syn_flood,10.62.98.86,10.0.0.50,TCP
5059,syn_flood,172.31.31.168,10.0.0.50,TCP
5060,syn_flood,172.24.39.218,10.0.0.50,TCP
5061,syn_flood,172.21.86.49,10.0.0.50,TCP
5062,syn_flood,192.168.167.93,10.0.0.50,TCP
5063,syn_flood,172.25.63.34,10.0.0.50,TCP
5064,syn_flood,192.168.250.138,10.0.0.50,TCP
5065,syn_flood,172.30.189.195,10.0.0.50,TCP
5066,syn_flood,10.203.244.30,10.0.0.50,TCP
5067,syn_flood,172.18.243.46,10.0.0.50,TCP
5068,syn_flood,10.148.186.48,10.0.0.50,TCP
5069,syn_flood,192.168.140.70,10.0.0.50,TCP
5070,syn_flood,172.24.20.170,10.0.0.50,TCP
5071,syn_flood,192.168.148.170,10.0.0.50,TCP
5072,syn_flood,192.168.247.156,10.0.0.50,TCP
5073,syn_flood,10.119.219.71,10.0.0.50,TCP
5074,syn_flood,10.123.251.244,10.0.0.50,TCP
5075,syn_flood,10.69.107.91,10.0.0.50,TCP
5076,syn_flood,192.168.198.245,10.0.0.50,TCP
5077,syn_flood,10.206.124.188,10.0.0.50,TCP
5078,syn_flood,172.27.1.108,10.0.0.50,TCP
5079,syn_flood,172.28.36.225,10.0.0.50,TCP
5080,syn_flood,172.21.21.75,10.0.0.50,TCP
5081,syn_flood,10.194.224.202,10.0.0.50,TCP
5082,syn_flood,172.24.42.138,10.0.0.50,TCP
5083,http_flood,10.0.0.1,10.0.0.50,TCP
5084,http_flood,10.0.0.1,10.0.0.50,TCP
5085,http_flood,10.0.0.1,10.0.0.50,TCP
5086,http_flood,10.0.0.50,10.0.0.3,TCP
5087,http_flood,10.0.0.50,10.0.0.3,TCP
5088,http_flood,10.0.0.50,10.0.0.3,TCP
5089,http_flood,10.0.0.50,10.0.0.3,TCP
5090,http_flood,10.0.0.50,10.0.0.3,TCP
5091,http_flood,10.0.0.50,10.0.0.3,TCP
5092,http_flood,10.0.0.1,10.0.0.50,TCP
5093,http_flood,10.0.0.1,10.0.0.50,TCP
5094,http_flood,10.0.0.1,10.0.0.50,TCP
5095,http_flood,10.0.0.1,10.0.0.50,TCP
5096,http_flood,10.0.0.1,10.0.0.50,TCP
5097,http_flood,10.0.0.1,10.0.0.50,TCP
5098,http_flood,10.0.0.1,10.0.0.50,TCP
5099,http_flood,10.0.0.1,10.0.0.50,TCP
5100,http_flood,10.0.0.3,10.0.0.50,TCP
5101,http_flood,10.0.0.1,10.0.0.50,TCP
5102,http_flood,10.0.0.1,10.0.0.50,TCP
5103,http_flood,10.0.0.3,10.0.0.50,TCP
5104,http_flood,10.0.0.3,10.0.0.50,TCP
5105,http_flood,10.0.0.3,10.0.0.50,TCP
5106,http_flood,10.0.0.3,10.0.0.50,TCP
5107,http_flood,10.0.0.3,10.0.0.50,TCP
5108,http_flood,10.0.0.3,10.0.0.50,TCP
5109,http_flood,10.0.0.3,10.0.0.50,TCP
5110,http_flood,10.0.0.3,10.0.0.50,TCP
5111,http_flood,10.0.0.3,10.0.0.50,TCP
5112,http_flood,10.0.0.3,10.0.0.50,TCP
5113,http_flood,10.0.0.3,10.0.0.50,TCP
5114,http_flood,10.0.0.3,10.0.0.50,TCP
5115,http_flood,10.0.0.3,10.0.0.50,TCP
5116,http_flood,10.0.0.3,10.0.0.50,TCP
5117,http_flood,10.0.0.3,10.0.0.50,TCP
5118,http_flood,10.0.0.3,10.0.0.50,TCP
5119,http_flood,10.0.0.3,10.0.0.50,TCP
5120,http_flood,10.0.0.3,10.0.0.50,TCP
5121,http_flood,10.0.0.3,10.0.0.50,TCP
5122,syn_flood,192.168.58.47,10.0.0.50,TCP
5123,normal,10.0.0.4,10.0.0.50,TCP
5124,syn_flood,192.168.23.165,10.0.0.50,TCP
5125,syn_flood,192.168.93.13,10.0.0.50,TCP
5126,syn_flood,10.39.202.26,10.0.0.50,TCP
5127,syn_flood,172.30.104.60,10.0.0.50,TCP
5128,syn_flood,172.26.254.18,10.0.0.50,TCP
5129,syn_flood,172.29.79.14,10.0.0.50,TCP
5130,syn_flood,172.20.179.70,10.0.0.50,TCP
5131,syn_flood,10.168.167.143,10.0.0.50,TCP
5132,syn_flood,172.30.208.29,10.0.0.50,TCP
5133,syn_flood,172.17.167.50,10.0.0.50,TCP
5134,syn_flood,10.58.90.121,10.0.0.50,TCP
5135,syn_flood,192.168.177.172,10.0.0.50,TCP
5136,syn_flood,192.168.240.174,10.0.0.50,TCP
5137,syn_flood,192.168.7.238,10.0.0.50,TCP
5138,syn_flood,10.134.168.93,10.0.0.50,TCP
5139,syn_flood,10.126.189.124,10.0.0.50,TCP
5140,syn_flood,10.115.180.17,10.0.0.50,TCP
5141,syn_flood,10.132.37.62,10.0.0.50,TCP
5142,syn_flood,10.192.215.58,10.0.0.50,TCP
5143,syn_flood,172.21.133.175,10.0.0.50,TCP
5144,syn_flood,172.28.100.22,10.0.0.50,TCP
5145,syn_flood,192.168.149.140,10.0.0.50,TCP
5146,syn_flood,192.168.173.235,10.0.0.50,TCP
5147,syn_flood,192.168.1.61,10.0.0.50,TCP
5148,syn_flood,192.168.159.252,10.0.0.50,TCP
5149,syn_flood,192.168.150.42,10.0.0.50,TCP
5150,syn_flood,10.212.138.172,10.0.0.50,TCP
5151,syn_flood,10.86.162.130,10.0.0.50,TCP
5152,syn_flood,192.168.30.142,10.0.0.50,TCP
5153,syn_flood,172.22.122.58,10.0.0.50,TCP
5154,syn_flood,172.30.157.25,10.0.0.50,TCP
5155,syn_flood,172.31.108.237,10.0.0.50,TCP
5156,syn_flood,10.20.99.142,10.0.0.50,TCP
5157,syn_flood,192.168.27.192,10.0.0.50,TCP
5158,syn_flood,192.168.32.64,10.0.0.50,TCP
5159,syn_flood,10.105.113.113,10.0.0.50,TCP
5160,syn_flood,10.143.178.113,10.0.0.50,TCP
5161,syn_flood,10.234.231.158,10.0.0.50,TCP
5162,syn_flood,172.17.209.40,10.0.0.50,TCP
5163,syn_flood,172.28.13.64,10.0.0.50,TCP
5164,syn_flood,10.225.158.186,10.0.0.50,TCP
5165,syn_flood,10.247.185.87,10.0.0.50,TCP
5166,syn_flood,172.24.252.85,10.0.0.50,TCP
5167,syn_flood,172.31.204.81,10.0.0.50,TCP
5168,syn_flood,192.168.225.14,10.0.0.50,TCP
5169,syn_flood,192.168.25.91,10.0.0.50,TCP
5170,syn_flood,10.202.168.221,10.0.0.50,TCP
5171,syn_flood,192.168.245.235,10.0.0.50,TCP
5172,syn_flood,172.25.95.58,10.0.0.50,TCP
5173,syn_flood,10.209.83.210,10.0.0.50,TCP
5174,syn_flood,172.26.64.222,10.0.0.50,TCP
5175,syn_flood,172.20.190.164,10.0.0.50,TCP
5176,syn_flood,192.168.183.220,10.0.0.50,TCP
5177,http_flood,10.0.0.50,10.0.0.3,TCP
5178,http_flood,10.0.0.50,10.0.0.3,TCP
5179,http_flood,10.0.0.50,10.0.0.3,TCP
5180,http_flood,10.0.0.50,10.0.0.3,TCP
5181,http_flood,10.0.0.50,10.0.0.3,TCP
5182,http_flood,10.0.0.50,10.0.0.3,TCP
5183,http_flood,10.0.0.1,10.0.0.50,TCP
5184,http_flood,10.0.0.1,10.0.0.50,TCP
5185,http_flood,10.0.0.1,10.0.0.50,TCP
5186,http_flood,10.0.0.1,10.0.0.50,TCP
5187,http_flood,10.0.0.1,10.0.0.50,TCP
5188,http_flood,10.0.0.1,10.0.0.50,TCP
5189,http_flood,10.0.0.3,10.0.0.50,TCP
5190,http_flood,10.0.0.1,10.0.0.50,TCP
5191,http_flood,10.0.0.3,10.0.0.50,TCP
5192,http_flood,10.0.0.1,10.0.0.50,TCP
5193,http_flood,10.0.0.3,10.0.0.50,TCP
5194,http_flood,10.0.0.3,10.0.0.50,TCP
5195,http_flood,10.0.0.3,10.0.0.50,TCP
5196,http_flood,10.0.0.3,10.0.0.50,TCP
5197,http_flood,10.0.0.3,10.0.0.50,TCP
5198,http_flood,10.0.0.1,10.0.0.50,TCP
5199,http_flood,10.0.0.3,10.0.0.50,TCP
5200,http_flood,10.0.0.1,10.0.0.50,TCP
5201,http_flood,10.0.0.3,10.0.0.50,TCP
5202,http_flood,10.0.0.1,10.0.0.50,TCP
5203,http_flood,10.0.0.3,10.0.0.50,TCP
5204,http_flood,10.0.0.1,10.0.0.50,TCP
5205,http_flood,10.0.0.1,10.0.0.50,TCP
5206,http_flood,10.0.0.3,10.0.0.50,TCP
5207,http_flood,10.0.0.3,10.0.0.50,TCP
5208,http_flood,10.0.0.3,10.0.0.50,TCP
5209,http_flood,10.0.0.3,10.0.0.50,TCP
5210,http_flood,10.0.0.3,10.0.0.50,TCP
5211,http_flood,10.0.0.3,10.0.0.50,TCP
5212,http_flood,10.0.0.3,10.0.0.50,TCP
5213,syn_flood,172.30.85.195,10.0.0.50,TCP
5214,normal,10.0.0.4,10.0.0.50,TCP
5215,normal,10.0.0.4,10.0.0.50,TCP
5216,syn_flood,172.17.185.105,10.0.0.50,TCP
5217,syn_flood,172.31.70.248,10.0.0.50,TCP
5218,syn_flood,172.21.104.25,10.0.0.50,TCP
5219,syn_flood,172.17.18.26,10.0.0.50,TCP
5220,syn_flood,192.168.18.151,10.0.0.50,TCP
5221,syn_flood,10.24.82.43,10.0.0.50,TCP
5222,syn_flood,192.168.204.206,10.0.0.50,TCP
5223,syn_flood,192.168.117.213,10.0.0.50,TCP
5224,syn_flood,10.132.181.110,10.0.0.50,TCP
5225,syn_flood,172.28.42.23,10.0.0.50,TCP
5226,syn_flood,192.168.70.141,10.0.0.50,TCP
5227,syn_flood,172.23.212.211,10.0.0.50,TCP
5228,syn_flood,10.100.124.45,10.0.0.50,TCP
5229,syn_flood,192.168.26.47,10.0.0.50,TCP
5230,syn_flood,172.25.175.65,10.0.0.50,TCP
5231,syn_flood,192.168.53.132,10.0.0.50,TCP
5232,syn_flood,192.168.66.251,10.0.0.50,TCP
5233,syn_flood,192.168.212.211,10.0.0.50,TCP
5234,syn_flood,192.168.114.74,10.0.0.50,TCP
5235,syn_flood,10.198.193.15,10.0.0.50,TCP
5236,syn_flood,192.168.22.220,10.0.0.50,TCP
5237,syn_flood,10.188.161.99,10.0.0.50,TCP
5238,syn_flood,10.21.211.85,10.0.0.50,TCP
5239,syn_flood,172.17.186.48,10.0.0.50,TCP
5240,syn_flood,192.168.138.200,10.0.0.50,TCP
5241,syn_flood,10.45.28.217,10.0.0.50,TCP
5242,syn_flood,10.2.90.233,10.0.0.50,TCP
5243,syn_flood,192.168.15.207,10.0.0.50,TCP
5244,syn_flood,172.31.236.215,10.0.0.50,TCP
5245,syn_flood,192.168.250.202,10.0.0.50,TCP
5246,syn_flood,192.168.29.173,10.0.0.50,TCP
5247,syn_flood,172.31.72.17,10.0.0.50,TCP
5248,syn_flood,172.21.81.145,10.0.0.50,TCP
5249,syn_flood,10.79.77.248,10.0.0.50,TCP
5250,syn_flood,10.186.228.106,10.0.0.50,TCP
5251,syn_flood,192.168.234.170,10.0.0.50,TCP
5252,syn_flood,172.21.242.148,10.0.0.50,TCP
5253,syn_flood,10.37.84.226,10.0.0.50,TCP
5254,syn_flood,192.168.99.55,10.0.0.50,TCP
5255,syn_flood,172.29.43.25,10.0.0.50,TCP
5256,syn_flood,10.136.89.55,10.0.0.50,TCP
5257,syn_flood,10.168.121.166,10.0.0.50,TCP
5258,syn_flood,172.29.178.148,10.0.0.50,TCP
5259,syn_flood,10.115.177.244,10.0.0.50,TCP
5260,syn_flood,192.168.14.83,10.0.0.50,TCP
5261,syn_flood,172.20.23.161,10.0.0.50,TCP
5262,syn_flood,192.168.54.119,10.0.0.50,TCP
5263,syn_flood,10.26.140.178,10.0.0.50,TCP
5264,syn_flood,10.54.57.201,10.0.0.50,TCP
5265,syn_flood,172.16.226.152,10.0.0.50,TCP
5266,syn_flood,192.168.187.52,10.0.0.50,TCP
5267,syn_flood,10.239.82.116,10.0.0.50,TCP
5268,syn_flood,10.105.228.201,10.0.0.50,TCP
5269,syn_flood,192.168.215.217,10.0.0.50,TCP
5270,http_flood,10.0.0.1,10.0.0.50,TCP
5271,http_flood,10.0.0.1,10.0.0.50,TCP
5272,http_flood,10.0.0.1,10.0.0.50,TCP
5273,http_flood,10.0.0.1,10.0.0.50,TCP
5274,http_flood,10.0.0.1,10.0.0.50,TCP
5275,normal,10.0.0.4,10.0.0.50,TCP
5276,http_flood,10.0.0.1,10.0.0.50,TCP
5277,http_flood,10.0.0.1,10.0.0.50,TCP
5278,http_flood,10.0.0.1,10.0.0.50,TCP
5279,http_flood,10.0.0.1,10.0.0.50,TCP
5280,http_flood,10.0.0.1,10.0.0.50,TCP
5281,http_flood,10.0.0.1,10.0.0.50,TCP
5282,http_flood,10.0.0.1,10.0.0.50,TCP
5283,http_flood,10.0.0.50,10.0.0.3,TCP
5284,http_flood,10.0.0.50,10.0.0.3,TCP
5285,http_flood,10.0.0.50,10.0.0.3,TCP
5286,http_flood,10.0.0.50,10.0.0.3,TCP
5287,http_flood,10.0.0.3,10.0.0.50,TCP
5288,http_flood,10.0.0.3,10.0.0.50,TCP
5289,http_flood,10.0.0.3,10.0.0.50,TCP
5290,http_flood,10.0.0.3,10.0.0.50,TCP
5291,http_flood,10.0.0.3,10.0.0.50,TCP
5292,http_flood,10.0.0.3,10.0.0.50,TCP
5293,http_flood,10.0.0.3,10.0.0.50,TCP
5294,http_flood,10.0.0.3,10.0.0.50,TCP
5295,http_flood,10.0.0.3,10.0.0.50,TCP
5296,http_flood,10.0.0.3,10.0.0.50,TCP
5297,syn_flood,192.168.168.231,10.0.0.50,TCP
5298,syn_flood,172.25.1.116,10.0.0.50,TCP
5299,syn_flood,172.24.5.77,10.0.0.50,TCP
5300,syn_flood,192.168.187.179,10.0.0.50,TCP
5301,syn_flood,10.45.33.64,10.0.0.50,TCP
5302,syn_flood,10.37.239.127,10.0.0.50,TCP
5303,syn_flood,172.21.24.221,10.0.0.50,TCP
5304,syn_flood,10.139.103.107,10.0.0.50,TCP
5305,syn_flood,10.190.67.103,10.0.0.50,TCP
5306,syn_flood,192.168.194.211,10.0.0.50,TCP
5307,syn_flood,192.168.237.17,10.0.0.50,TCP
5308,syn_flood,192.168.96.3,10.0.0.50,TCP
5309,syn_flood,192.168.137.57,10.0.0.50,TCP
5310,syn_flood,172.24.9.245,10.0.0.50,TCP
5311,syn_flood,10.225.18.247,10.0.0.50,TCP
5312,syn_flood,10.55.114.181,10.0.0.50,TCP
5313,syn_flood,172.29.44.178,10.0.0.50,TCP
5314,syn_flood,192.168.142.103,10.0.0.50,TCP
5315,syn_flood,10.128.61.210,10.0.0.50,TCP
5316,syn_flood,10.158.212.30,10.0.0.50,TCP
5317,syn_flood,192.168.191.20,10.0.0.50,TCP
5318,syn_flood,10.187.203.236,10.0.0.50,TCP
5319,syn_flood,192.168.254.113,10.0.0.50,TCP
5320,syn_flood,172.31.30.47,10.0.0.50,TCP
5321,syn_flood,172.23.198.193,10.0.0.50,TCP
5322,syn_flood,192.168.229.232,10.0.0.50,TCP
5323,syn_flood,172.16.178.194,10.0.0.50,TCP
5324,syn_flood,10.18.246.118,10.0.0.50,TCP
5325,syn_flood,172.19.248.46,10.0.0.50,TCP
5326,syn_flood,172.21.63.202,10.0.0.50,TCP
5327,syn_flood,192.168.156.84,10.0.0.50,TCP
5328,syn_flood,172.29.149.131,10.0.0.50,TCP
5329,syn_flood,172.24.141.184,10.0.0.50,TCP
5330,syn_flood,192.168.196.110,10.0.0.50,TCP
5331,syn_flood,10.38.251.157,10.0.0.50,TCP
5332,syn_flood,172.31.178.197,10.0.0.50,TCP
5333,syn_flood,10.241.201.229,10.0.0.50,TCP
5334,syn_flood,172.22.196.232,10.0.0.50,TCP
5335,syn_flood,192.168.76.53,10.0.0.50,TCP
5336,syn_flood,10.254.87.128,10.0.0.50,TCP
5337,syn_flood,10.139.226.144,10.0.0.50,TCP
5338,syn_flood,192.168.147.30,10.0.0.50,TCP
5339,syn_flood,10.100.186.183,10.0.0.50,TCP
5340,syn_flood,192.168.227.104,10.0.0.50,TCP
5341,syn_flood,172.21.224.190,10.0.0.50,TCP
5342,syn_flood,10.19.38.236,10.0.0.50,TCP
5343,syn_flood,172.24.149.222,10.0.0.50,TCP
5344,syn_flood,10.2.85.6,10.0.0.50,TCP
5345,syn_flood,10.78.252.37,10.0.0.50,TCP
5346,syn_flood,192.168.31.163,10.0.0.50,TCP
5347,syn_flood,10.246.40.76,10.0.0.50,TCP
5348,syn_flood,10.177.64.67,10.0.0.50,TCP
5349,syn_flood,10.55.251.86,10.0.0.50,TCP
5350,syn_flood,10.199.157.60,10.0.0.50,TCP
5351,syn_flood,172.16.145.246,10.0.0.50,TCP
5352,http_flood,10.0.0.1,10.0.0.50,TCP
5353,http_flood,10.0.0.1,10.0.0.50,TCP
5354,http_flood,10.0.0.1,10.0.0.50,TCP
5355,http_flood,10.0.0.1,10.0.0.50,TCP
5356,http_flood,10.0.0.1,10.0.0.50,TCP
5357,http_flood,10.0.0.1,10.0.0.50,TCP
5358,http_flood,10.0.0.1,10.0.0.50,TCP
5359,http_flood,10.0.0.1,10.0.0.50,TCP
5360,http_flood,10.0.0.1,10.0.0.50,TCP
5361,http_flood,10.0.0.1,10.0.0.50,TCP
5362,http_flood,10.0.0.1,10.0.0.50,TCP
5363,http_flood,10.0.0.1,10.0.0.50,TCP
5364,http_flood,10.0.0.3,10.0.0.50,TCP
5365,http_flood,10.0.0.3,10.0.0.50,TCP
5366,http_flood,10.0.0.3,10.0.0.50,TCP
5367,http_flood,10.0.0.3,10.0.0.50,TCP
5368,http_flood,10.0.0.3,10.0.0.50,TCP
5369,http_flood,10.0.0.3,10.0.0.50,TCP
5370,syn_flood,192.168.95.80,10.0.0.50,TCP
5371,syn_flood,192.168.47.144,10.0.0.50,TCP
5372,syn_flood,10.206.228.82,10.0.0.50,TCP
5373,syn_flood,192.168.166.12,10.0.0.50,TCP
5374,syn_flood,10.41.221.199,10.0.0.50,TCP
5375,syn_flood,10.230.62.39,10.0.0.50,TCP
5376,syn_flood,172.30.23.38,10.0.0.50,TCP
5377,syn_flood,172.18.125.69,10.0.0.50,TCP
5378,syn_flood,172.26.103.100,10.0.0.50,TCP
5379,syn_flood,192.168.172.31,10.0.0.50,TCP
5380,syn_flood,172.30.249.95,10.0.0.50,TCP
5381,syn_flood,172.19.109.128,10.0.0.50,TCP
5382,syn_flood,10.182.212.84,10.0.0.50,TCP
5383,syn_flood,192.168.73.135,10.0.0.50,TCP
5384,syn_flood,192.168.22.6,10.0.0.50,TCP
5385,syn_flood,10.252.8.60,10.0.0.50,TCP
5386,syn_flood,10.79.39.70,10.0.0.50,TCP
5387,syn_flood,10.168.211.106,10.0.0.50,TCP
5388,syn_flood,172.19.8.220,10.0.0.50,TCP
5389,syn_flood,192.168.141.243,10.0.0.50,TCP
5390,syn_flood,172.17.84.177,10.0.0.50,TCP
5391,syn_flood,192.168.167.76,10.0.0.50,TCP
5392,syn_flood,192.168.55.238,10.0.0.50,TCP
5393,syn_flood,172.17.103.120,10.0.0.50,TCP
5394,syn_flood,172.19.209.31,10.0.0.50,TCP
5395,syn_flood,10.95.3.230,10.0.0.50,TCP
5396,syn_flood,172.22.170.123,10.0.0.50,TCP
5397,syn_flood,172.24.79.39,10.0.0.50,TCP
5398,syn_flood,172.30.121.190,10.0.0.50,TCP
5399,syn_flood,10.17.7.188,10.0.0.50,TCP
5400,syn_flood,10.45.209.137,10.0.0.50,TCP
5401,syn_flood,172.27.207.197,10.0.0.50,TCP
5402,syn_flood,172.23.10.53,10.0.0.50,TCP
5403,syn_flood,172.21.8.178,10.0.0.50,TCP
5404,syn_flood,10.56.114.86,10.0.0.50,TCP
5405,syn_flood,192.168.103.130,10.0.0.50,TCP
5406,syn_flood,10.192.13.16,10.0.0.50,TCP
5407,syn_flood,172.19.33.38,10.0.0.50,TCP
5408,syn_flood,10.136.173.119,10.0.0.50,TCP
5409,syn_flood,10.165.223.217,10.0.0.50,TCP
5410,syn_flood,172.28.170.146,10.0.0.50,TCP
5411,syn_flood,172.25.56.6,10.0.0.50,TCP
5412,syn_flood,172.18.254.60,10.0.0.50,TCP
5413,syn_flood,192.168.206.148,10.0.0.50,TCP
5414,syn_flood,192.168.89.113,10.0.0.50,TCP
5415,syn_flood,172.25.30.96,10.0.0.50,TCP
5416,syn_flood,10.241.97.175,10.0.0.50,TCP
5417,syn_flood,192.168.215.60,10.0.0.50,TCP
5418,syn_flood,10.180.116.13,10.0.0.50,TCP
5419,syn_flood,172.23.217.149,10.0.0.50,TCP
5420,syn_flood,172.20.241.95,10.0.0.50,TCP
5421,syn_flood,10.35.240.77,10.0.0.50,TCP
5422,syn_flood,192.168.38.26,10.0.0.50,TCP
5423,syn_flood,172.21.47.46,10.0.0.50,TCP
5424,http_flood,10.0.0.1,10.0.0.50,TCP
5425,http_flood,10.0.0.1,10.0.0.50,TCP
5426,http_flood,10.0.0.1,10.0.0.50,TCP
5427,http_flood,10.0.0.1,10.0.0.50,TCP
5428,http_flood,10.0.0.1,10.0.0.50,TCP
5429,http_flood,10.0.0.1,10.0.0.50,TCP
5430,http_flood,10.0.0.3,10.0.0.50,TCP
5431,http_flood,10.0.0.3,10.0.0.50,TCP
5432,http_flood,10.0.0.3,10.0.0.50,TCP
5433,http_flood,10.0.0.3,10.0.0.50,TCP
5434,http_flood,10.0.0.3,10.0.0.50,TCP
5435,http_flood,10.0.0.3,10.0.0.50,TCP
5436,http_flood,10.0.0.1,10.0.0.50,TCP
5437,http_flood,10.0.0.1,10.0.0.50,TCP
5438,http_flood,10.0.0.1,10.0.0.50,TCP
5439,http_flood,10.0.0.1,10.0.0.50,TCP
5440,http_flood,10.0.0.1,10.0.0.50,TCP
5441,http_flood,10.0.0.1,10.0.0.50,TCP
5442,syn_flood,192.168.129.154,10.0.0.50,TCP
5443,syn_flood,10.82.20.19,10.0.0.50,TCP
5444,syn_flood,10.227.50.90,10.0.0.50,TCP
5445,syn_flood,172.23.142.146,10.0.0.50,TCP
5446,syn_flood,192.168.208.92,10.0.0.50,TCP
5447,syn_flood,172.20.225.57,10.0.0.50,TCP
5448,syn_flood,192.168.1.45,10.0.0.50,TCP
5449,syn_flood,10.244.235.38,10.0.0.50,TCP
5450,syn_flood,172.16.212.20,10.0.0.50,TCP
5451,syn_flood,192.168.66.162,10.0.0.50,TCP
5452,syn_flood,172.27.84.240,10.0.0.50,TCP
5453,syn_flood,192.168.119.109,10.0.0.50,TCP
5454,syn_flood,172.20.128.225,10.0.0.50,TCP
5455,syn_flood,10.228.245.53,10.0.0.50,TCP
